track_id,name,new_artist,row_index
2Gjt4rUHBUH0rMKpBg0hF4,Disco Arranhado - Funk Remix,Malu,1051
2D0dj3hVkRQJCp63cxCPEx,Stunnin' (feat. Harm Franklin),Curtis Waters,1052
4qOQcgfSAV2XuoJ55TYSaS,其實寂寞,Kay Tse,1053
6IoBHtwHYhCP3RMRGlf3t5,幻愛 (Jonathan Version) - 電影《幻愛》主題曲,Lil’ Ashes,1054
2EU1uVEUCgSA5aiBiHJDAk,逆時車站,Kaho Hung,1055
2g0LdZQce9xlcHb1mBJyuz,strawberry moon,IU,1056
0pfjlc96u3vv2cJkXEnrPC,DIAMONDS (ダイアモンド),PRINCESS PRINCESS,1057
3FUqp10RhCmMjyyB9extmo,花に亡霊,ヨルシカ,1058
59bPgyrdKgjWkcjxcYoaox,夜のピエロ,Ado,1059
68TwxeHi1pyFDRIKHxSArM,猫リセット,ZUTOMAYO,1060
1uVlyszYMjaMouV6fiR1Xw,Satu Peluang,Andi Bernadee,1061
1nXZnTALNXiPlvXotqHm66,A BOY IS A GUN*,"Tyler, The Creator",1062
7FGdjbZ32vMybPuP0IuE7d,Back In Blood (feat. Lil Durk),Pooh Shiesty,1063
390MTexWq1Evy5eb0fMy1C,Vuelta a la Luna - Remix,YSY A,1064
6t94PGXYAuo9GbJEnMpPcW,La Forma en Que Me Miras,Super Yei,1065
3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Drake,1066
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),Justin Bieber,1067
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Jawsh 685,1068
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,1069
3NanY0K4okhIQzL33U5Ad8,Boy's a liar,PinkPantheress,1070
1SBBqkpgv93ITwS6tf7DGm,Geen Tranen Meer Over,Camille,1071
11VyWPLK8nQqZEpsg2rkww,Майко Майко,Boro Purvi,1072
5Sk39LuvdwuvL84jD01Dum,vendetta!,MUPP,1073
6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),SZA,1074
6pRlNmiZ15mI0D0Y9VBjDe,Who's That What's That,Niko B,1075
5yNEdBlZMxpcVtGKz5NFk5,Side Effects (feat. Emily Warren),The Chainsmokers,1076
2YbdCSdvofWc2g277AUOwD,空手而來,Hins Cheung,1077
05hC0bzyZaqn4mxUNAdKNc,神隊友,Anson Lo 盧瀚霆,1078
29DcvRCdssv0rISbZrYSqe,VOLT-AGE,Suchmos,1079
10mmoWFRBG9mlLekSWYzWT,未完成,Leo Ieiri,1080
2JPT05xVbGuIkAc0LNRo3s,風のゆくえ,Ado,1081
5HPsZwo40KA3GThqBFZFac,堕天,Creepy Nuts,1082
2nERzk99mUpwd8XrBOVADz,Harryhandel Halleluja,Oskar Westerlin,1083
20R6MFfByX8wWVoZKEQRq8,Ha Mer,Oskar Westerlin,1084
6YBmlh2aJJTfnYp4jhQzFj,คิดถึงขนาด,Somkiat,1085
3LvoR9EjEFFG15Uf5sKQLR,ปลาบนฟ้า,Getsunova,1086
0GAyuCo975IHGxxiLKDufB,l e t . g o . m y . h a n d (with Bas & 6LACK),J. Cole,1087
2qRN7PWiHRLprw4FpDeI9N,Nothing On You (feat. Paulo Londra & Dave),Ed Sheeran,1088
2pI0OyprOJssVYlqx9ZO3t,PAPÁS,Mau y Ricky,1089
3fUZbg31mIJKIxuv8nUcGg,CALLEJERO FINO | DJ TAO Turreo Sessions #723,DJ Tao,1090
5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1091
1HbA4N1MiOsPthALesGFR1,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,1092
1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),J. Cole,1093
3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,1094
7326VW0SoLLJ6CXg4Z0dyC,Strangers (feat. Alex Germys),Laura Tesoro,1095
5F8ffc8KWKNawllr5WsW0r,Surtada - Remix Brega Funk,Dadá Boladão,1096
0rUL7vUZmCKxB0gS83W3aM,Apaixonadinha - Ao Vivo,Marília Mendonça,1097
5m5aY6S9ttfIG157xli2Rs,Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,1098
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Young Thug,1099
6Oq4fiDzKaFMU89dTvM24u,Audacity (feat. Headie One),Stormzy,1100
