2018,Philippines,ph,3279.52,5.31,2.34,5.8691726,3.65,5.76
2019,Philippines,ph,3512.2,2.39,2.24,6.267745,3.51,5.58
2020,Philippines,ph,3312.74,2.39,2.52,5.079585,3.24,6.59
2021,Philippines,ph,3580.01,3.93,3.4,5.965058,4.71,6.03
2022,Philippines,ph,3644.79,5.82,2.6,5.9949603,8.73,5.26
