2018,Japan,jp,39850.33,0.99,2.47,5.7935753,3.65,5.76
2019,Japan,jp,40547.97,0.47,2.35,5.908039,3.51,5.58
2020,Japan,jp,40171.93,-0.03,2.81,6.1179633,3.24,6.59
2021,Japan,jp,40114.29,-0.23,2.83,6.091325,4.71,6.03
2022,Japan,jp,34004.66,2.5,2.6,6.17801,8.73,5.26
