country,year,track_id,name,artists,duration,artist_genres,explicit,total_streams,weeks_on_chart,average_streams,rank
ar,2018,6FyRXC8tJUh863JCkyWqtk,Adan y Eva,['Paulo Londra'],258638,"['trap latino', 'argentine hip hop', 'trap argentino']",false,21206248,8,2650781.0,1
ar,2018,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']",212500,"['pop rap', 'pop', 'trap latino', 'reggaeton', 'rap', 'puerto rican pop', 'post-teen pop', 'pop dance', 'electronic trap', 'dance pop', 'edm']",true,23650274,13,1819251.8461538462,2
ar,2018,2XXMDz7SPZ4mSFN1PXfHUy,Cuando Te Besé,"['Becky G', 'Paulo Londra']",254383,"['latin viral pop', 'pop', 'dance pop', 'reggaeton', 'trap argentino', 'latin pop', 'argentine hip hop', 'rap latina', 'trap latino']",false,33429396,21,1591876.0,3
ar,2018,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),"['Bad Bunny', 'Drake']",210367,"['trap latino', 'canadian pop', 'reggaeton', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",false,16844273,11,1531297.5454545454,4
ar,2018,48zFZh27QU5qsrBjn4C2FA,Vaina Loca,"['Ozuna', 'Manuel Turizo']",176133,"['colombian pop', 'trap latino', 'reggaeton', 'latin pop', 'puerto rican pop', 'reggaeton colombiano']",false,30209428,26,1161901.076923077,5
ar,2018,3dLiBBKbeUIhzGNeuo5JGS,Sin Culpa (feat. DrefQuila),"['Duki', 'DrefQuila']",244771,"['reggaeton chileno', 'trap argentino', 'trap triste', 'argentine hip hop', 'trap chileno', 'trap latino', 'urbano chileno']",false,3477324,3,1159108.0,6
ar,2018,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,"['Nio Garcia', 'Casper Magico', 'Bad Bunny', 'Darell', 'Ozuna', 'Nicky Jam']",417920,"['reggaeton flow', 'trap latino', 'latin hip hop', 'reggaeton', 'puerto rican pop']",true,42235143,37,1141490.3513513512,7
ar,2018,3CACzG9I3AoKUKA3ODE5zW,Me Vas a Extrañar - En Vivo,"['Damas Gratis', 'Viru Kumbieron']",238528,"['cumbia pop', 'cumbia villera', 'cumbia 420']",false,18154156,16,1134634.75,8
ar,2018,7nD2JPaxIKUdxd2UWgnaGL,Toda - Remix,"['Alex Rose', 'Cazzu', 'Rauw Alejandro', 'Lenny Tavárez']",367680,"['reggaeton', 'trap argentino', 'puerto rican pop', 'reggaeton flow', 'argentine hip hop', 'rap latina', 'trap latino']",true,30531312,28,1090404.0,9
ar,2018,7uQmJ1jgNzBpATSoWKSPFu,Ya No Tiene Novio,"['Sebastian Yatra', 'Mau y Ricky']",198933,"['reggaeton', 'pop venezolano', 'latin pop', 'reggaeton colombiano', 'colombian pop', 'trap latino']",false,20780708,20,1039035.4,10
ar,2018,2ijef6ni2amuunRoKTlgww,Sin Pijama,"['Becky G', 'Natti Natasha']",188560,"['pop', 'trap latino', 'latin hip hop', 'reggaeton', 'latin pop', 'latin viral pop', 'rap latina', 'dance pop']",false,36543559,36,1015098.8611111111,11
ar,2018,2r77vqSZkOktTSgmAOoHsV,Chica Paranormal,['Paulo Londra'],221214,"['trap latino', 'argentine hip hop', 'trap argentino']",false,21529929,23,936083.8695652174,12
ar,2018,7ATATJztoWLcqDAcVVof0C,BEBE,"['6ix9ine', 'Anuel AA']",217822,"['reggaeton flow', 'trap boricua', 'trap latino', 'reggaeton', 'emo rap', 'trap', 'rap']",true,15034340,17,884372.9411764706,13
ar,2018,6jA8JUuPCGYjFcgw0AoM5T,Me Niego (feat. Ozuna & Wisin),"['Reik', 'Ozuna', 'Wisin']",221653,"['latin arena pop', 'latin hip hop', 'latin pop', 'trap latino', 'reggaeton', 'puerto rican pop', 'mexican pop']",false,39300687,45,873348.6,14
ar,2018,62o8KoI44JfN7aYxgTnPvh,Mala Mía,['Maluma'],183752,"['reggaeton colombiano', 'trap latino', 'reggaeton']",false,16127918,20,806395.9,15
ar,2018,5qFeMRz4TvetPmzjre9Dq7,No Es Justo,"['J Balvin', 'Zion & Lennox']",250840,"['reggaeton colombiano', 'latin hip hop', 'reggaeton', 'trap latino']",false,25672321,32,802260.03125,16
ar,2018,39N9RPD9MRb5WmoLzNzPeA,X,"['Nicky Jam', 'J Balvin']",173627,"['reggaeton colombiano', 'latin hip hop', 'reggaeton', 'trap latino']",false,33793001,43,785883.7441860465,17
ar,2018,2zDj4WjbNDmrRL6Z4YjjCA,Amigos Con Derechos,"['Reik', 'Maluma']",227476,"['reggaeton', 'latin arena pop', 'latin pop', 'mexican pop', 'reggaeton colombiano', 'trap latino']",false,13247974,17,779292.5882352941,18
ar,2018,6MJUCumnQsQEKbCy28tbCP,Adictiva,"['Daddy Yankee', 'Anuel AA']",207853,"['latin hip hop', 'reggaeton', 'trap boricua', 'reggaeton flow', 'trap latino']",false,5275656,7,753665.1428571428,19
ar,2018,2D3z17LBMJ2HEHeBFFjTLi,Reggaeton,['J Balvin'],158800,"['reggaeton colombiano', 'trap latino', 'reggaeton']",false,4520619,6,753436.5,20
ar,2018,3TnhQSRwT3AVMdXw5JPq0x,Nena Maldicion (feat. Lenny Tavarez),"['Paulo Londra', 'Lenny Tavárez']",228874,"['trap argentino', 'reggaeton', 'reggaeton flow', 'argentine hip hop', 'trap latino']",false,33120845,45,736018.7777777778,21
ar,2018,2RVrdr062uLFxXwIxwdXPH,Te Amo,"['Piso 21', 'Paulo Londra']",201122,"['reggaeton', 'trap argentino', 'latin pop', 'argentine hip hop', 'reggaeton colombiano', 'colombian pop', 'trap latino']",false,29179331,41,711691.0,22
ar,2018,3ao3OVxHlb3C08vAaApUlm,Imposible,"['Luis Fonsi', 'Ozuna']",163880,"['puerto rican pop', 'trap latino', 'reggaeton', 'latin pop']",false,7080194,10,708019.4,23
ar,2018,3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,"['Anuel AA', 'Romeo Santos']",219357,"['bachata', 'reggaeton flow', 'trap boricua', 'trap latino', 'reggaeton']",false,5650547,8,706318.375,24
ar,2018,2j2fIJGh4PMdXt9ULI5Tlc,Dura,['Daddy Yankee'],200480,"['latin hip hop', 'reggaeton', 'trap latino']",false,33797500,49,689744.8979591837,25
ar,2018,3xcCix7Jv1Rp90YVmgo35D,Bella,['Wolfine'],197120,"['trap latino', 'reggaeton flow', 'colombian pop', 'reggaeton']",false,35561060,52,683866.5384615385,26
ar,2018,3uwehoqKSQLa5lFFvIX6M3,Dimelo,['Paulo Londra'],212444,"['trap latino', 'argentine hip hop', 'trap argentino']",false,21085101,31,680164.5483870967,27
ar,2018,33bnxcjePIkcmNjEFTJX0l,Déjala Que Vuelva (feat. Manuel Turizo),"['Piso 21', 'Manuel Turizo']",220116,"['reggaeton', 'latin pop', 'reggaeton colombiano', 'colombian pop', 'trap latino']",false,35276307,52,678390.5192307692,28
ar,2018,6rbhaJsE4uLzpPf8WYSHDK,Asesina,"['Brytiago', 'Darell']",187213,"['trap latino', 'reggaeton flow', 'latin hip hop', 'reggaeton']",false,15339584,23,666938.4347826086,29
ar,2018,3ITvHA9zhZZdBJsOsAUegF,Amorfoda,['Bad Bunny'],155675,"['reggaeton', 'trap latino']",true,23279741,35,665135.4571428571,30
ar,2018,7DrluKkTviBwCc8AV3VGmf,Clandestino,"['Shakira', 'Maluma']",231920,"['colombian pop', 'trap latino', 'reggaeton', 'latin pop', 'reggaeton colombiano', 'dance pop']",false,19282584,29,664916.6896551724,31
ar,2018,7dNwJbsT0sg1le5kVugGJb,Bubalu,"['Becky G', 'Prince Royce', 'DJ Luian', 'Mambo Kingz', 'Anuel AA']",228493,"['latin viral pop', 'pop', 'dance pop', 'reggaeton', 'bachata', 'latin hip hop', 'trap boricua', 'latin pop', 'reggaeton flow', 'rap latina', 'trap latino']",false,4623422,7,660488.8571428572,32
ar,2018,4DNzemGNnckcJSr8DVk8Uj,No Me Llores,"['Duki', 'Leby']",191846,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",true,12897482,20,644874.1,33
ar,2018,22sESxzbY1O1E19xjOTaYf,Me Voy,['Rombai'],177786,['cumbia pop'],false,8340399,13,641569.1538461539,34
ar,2018,43Q1jBoHh3pQkh3Oy7TA1g,Tan Bien (feat. Agus Padilla),"['LIT killah', 'Agus Padilla']",204988,"['cumbia pop', 'trap argentino', 'trap triste', 'argentine hip hop', 'trap latino']",false,2559037,4,639759.25,35
ar,2018,6iqyAmNK8VeMthNAASNPgA,Hellow Cotto,"['Mueva Records', 'Duki']",217199,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",true,3126449,5,625289.8,36
ar,2018,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,"['Pedro Capó', 'Farruko']",238200,"['trap latino', 'latin hip hop', 'reggaeton', 'latin pop', 'puerto rican pop']",false,4954238,8,619279.75,37
ar,2018,1uARbfg2RXPtyr6sqVQUif,Ella es una G,"['C.R.O', 'Duki']",216916,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",false,3650731,6,608455.1666666666,38
ar,2018,3trowLiYwwOoiwapLISNyk,No Te Creas Tan Importante - En Vivo,"['Damas Gratis', 'Viru Kumbieron']",239760,"['cumbia pop', 'cumbia villera', 'cumbia 420']",false,23245057,39,596027.1025641026,39
ar,2018,6Za3190Sbw39BBC77WSS1C,Criminal,"['Natti Natasha', 'Ozuna']",232549,"['trap latino', 'latin hip hop', 'reggaeton', 'latin pop', 'puerto rican pop', 'rap latina']",false,30393259,51,595946.2549019608,40
ar,2018,0r9d60ZYPAlFHq8qnUtkXN,Madura (feat. Bad Bunny),"['Cosculluela', 'Bad Bunny']",190909,"['trap latino', 'reggaeton flow', 'latin hip hop', 'reggaeton']",false,21818248,37,589682.3783783783,41
ar,2018,4lESS6vuruP6a79KWRaQou,Corazón,"['Maluma', 'Nego do Borel']",184066,"['trap latino', 'reggaeton', 'funk pop', 'reggaeton colombiano', 'funk das antigas', 'funk ostentacao', 'funk carioca']",false,30569193,52,587869.0961538461,42
ar,2018,56f5qnyAlZdlz8wrUDA50h,Desconocidos,"['Mau y Ricky', 'Manuel Turizo', 'Camilo']",204563,"['reggaeton', 'pop venezolano', 'reggaeton colombiano', 'latin pop', 'trap latino', 'colombian pop']",true,5855039,10,585503.9,43
ar,2018,4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","['Sofía Reyes', 'Jason Derulo', 'De La Ghetto']",201526,"['pop rap', 'dance pop', 'reggaeton flow', 'latin hip hop', 'edm', 'latin pop', 'trap latino', 'reggaeton', 'post-teen pop', 'mexican pop', 'pop']",false,25398921,45,564420.4666666667,44
ar,2018,1zsG4eaZmkA1dvjDDsAGLK,Échame La Culpa,"['Luis Fonsi', 'Demi Lovato']",173720,"['pop', 'latin pop', 'puerto rican pop', 'uk pop', 'dance pop', 'post-teen pop']",false,29018482,52,558047.7307692308,45
ar,2018,3rPAD722s5FFNnwjC91t7Z,Quiere Beber,['Anuel AA'],187125,"['trap latino', 'reggaeton flow', 'reggaeton', 'trap boricua']",false,10968941,20,548447.05,46
ar,2018,6q8Lb50EtqNeeJXXe8mMAH,Culpables,"['KAROL G', 'Anuel AA']",226626,"['reggaeton', 'trap boricua', 'reggaeton flow', 'reggaeton colombiano', 'trap latino']",false,8107731,15,540515.4,47
ar,2018,38QmUDpkoYlNbMKvpvAsrE,Mi Cama - Remix,"['KAROL G', 'J Balvin', 'Nicky Jam']",196320,"['reggaeton colombiano', 'trap latino', 'latin hip hop', 'reggaeton']",false,12964707,24,540196.125,48
ar,2018,6752EZMgXswvRBH3N2PilO,Unica,['Ozuna'],219682,"['reggaeton', 'puerto rican pop', 'trap latino']",false,18527457,35,529355.9142857143,49
ar,2018,5hcisvFMidkMJlElTO9Qmw,Sensualidad,"['Bad Bunny', 'Prince Royce', 'J Balvin', 'Mambo Kingz', 'DJ Luian']",297485,"['reggaeton flow', 'trap latino', 'latin hip hop', 'reggaeton', 'latin pop', 'reggaeton colombiano', 'bachata']",false,24270360,46,527616.5217391305,50
ar,2018,2vvdTrdryjsl8DmPIMDWZU,EL BAÑO (feat. Bad Bunny),"['Enrique Iglesias', 'Bad Bunny']",214520,"['reggaeton', 'trap latino', 'latin pop', 'mexican pop']",false,15789555,30,526318.5,51
ar,2018,5Y9fnynLlIvqtM710MHzfz,Síguelo Bailando,['Ozuna'],226800,"['puerto rican pop', 'trap latino', 'reggaeton']",false,26165619,50,523312.38,52
ar,2018,00EPIEnX1JFjff8sC6bccd,No Me Acuerdo,"['Thalia', 'Natti Natasha']",217653,"['dance pop', 'latin hip hop', 'reggaeton', 'latin pop', 'rap latina', 'mexican pop', 'trap latino']",false,15692580,30,523086.0,53
ar,2018,58qmrrvUkA09szrox83VDp,Árabe,"['Papichamp', 'Ecko']",187212,"['trap latino', 'cumbia pop', 'argentine hip hop', 'trap argentino']",true,10904543,21,519263.95238095237,54
ar,2018,68SacsuDnx8EWFPm2u1o4A,Rockstar,"['Mueva Records', 'Duki']",112454,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",true,2580520,5,516104.0,55
ar,2018,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",['Ariana Grande'],207320,"['dance pop', 'pop']",true,4123538,8,515442.25,56
ar,2018,5NrIX1ozc9LGt19ISgPDIY,Quiero Volver,"['TINI', 'Sebastian Yatra']",183960,"['reggaeton colombiano', 'pop argentino', 'colombian pop', 'latin pop']",false,10591186,21,504342.1904761905,57
ar,2018,59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,"['Brytiago', 'Daddy Yankee', 'Ozuna', 'Darell', 'Anuel AA']",327466,"['latin hip hop', 'reggaeton', 'puerto rican pop', 'trap boricua', 'reggaeton flow', 'trap latino']",false,4005503,8,500687.875,58
ar,2018,0vnrhysrKKRdNYFKLAGzRc,Loca,"['KHEA', 'Duki', 'Cazzu', 'Omar Varela', 'MYKKA']",246382,"['gaming dubstep', 'trap argentino', 'reggaeton', 'trap triste', 'argentine hip hop', 'rap latina', 'trap latino']",true,21188472,44,481556.1818181818,59
ar,2018,3Ga6eKrUFf12ouh9Yw3v2D,Downtown,"['Anitta', 'J Balvin']",193456,"['funk pop', 'pagode baiano', 'funk carioca', 'trap latino', 'reggaeton colombiano', 'reggaeton', 'pop nacional', 'pop']",false,24656567,52,474164.75,60
ar,2018,6JjPBQfI2Y8nIjnm65X6Pw,X (feat. Maluma & Ozuna) - Remix,"['Nicky Jam', 'J Balvin', 'Maluma', 'Ozuna']",235746,"['trap latino', 'latin hip hop', 'reggaeton', 'reggaeton colombiano', 'puerto rican pop']",false,12306734,26,473335.92307692306,61
ar,2018,5VsHkOtg0Llpa6mTGZhp5e,Si Te Vas,['LIT killah'],240441,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",false,8045301,17,473253.0,62
ar,2018,0VKkyBKCXyR99navhVRqcP,La player (Bandolera),['Zion & Lennox'],249608,"['trap latino', 'latin hip hop', 'reggaeton']",false,20059580,43,466501.8604651163,63
ar,2018,2CRbiMK0W14l71SpDKqKZM,Loca Remix,"['KHEA', 'Bad Bunny', 'Duki', 'Cazzu']",346460,"['trap argentino', 'reggaeton', 'trap triste', 'argentine hip hop', 'rap latina', 'trap latino']",true,19060862,41,464899.0731707317,64
ar,2018,2rZB6indPhp8C5AZK1PpkS,Vete,['KHEA'],182183,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",false,24121868,52,463882.07692307694,65
ar,2018,0MIcPSq9n2z5H8TAfEstri,Quiero Repetir,"['Ozuna', 'J Balvin']",200986,"['puerto rican pop', 'trap latino', 'reggaeton colombiano', 'reggaeton']",false,18050669,39,462837.6666666667,66
ar,2018,42Lf4QlvHCXrIZOPuUOeGC,Piso,"['Mueva Records', 'Bhavi', 'Ecko']",222656,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",true,5546374,12,462197.8333333333,67
ar,2018,03a359wbiUsjN9h6yzXvmS,She Don't Give a Fo,"['Duki', 'KHEA']",209531,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",false,23536528,51,461500.54901960783,68
ar,2018,7sFYVcKSb24qg0dAkqLEFj,Mi Cama,['KAROL G'],151400,"['reggaeton colombiano', 'reggaeton']",false,14897954,33,451453.1515151515,69
ar,2018,2p1AlnJxp15v7ohNuLwjbl,Hijo De La Noche,"['Duki', 'C.R.O', 'YSY A']",206884,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",true,16150304,36,448619.55555555556,70
ar,2018,6U2NuJILEOEpW2tVCuqKHb,Dura - Remix,"['Daddy Yankee', 'Natti Natasha', 'Becky G', 'Bad Bunny']",242160,"['latin viral pop', 'pop', 'dance pop', 'latin hip hop', 'reggaeton', 'latin pop', 'rap latina', 'trap latino']",false,15522697,35,443505.6285714286,71
ar,2018,4zWO4gvuFtw6EJZC5FFGlr,Bum Bum Tam Tam,"['MC Fioti', 'Future', 'J Balvin', 'Stefflon Don', 'Juan Magán']",213988,"['funk carioca', 'atl hip hop', 'reggaeton', 'uk dancehall', 'dancehall queen', 'rap', 'funk paulista', 'dancehall', 'trap', 'latin pop', 'hip hop', 'electro latino', 'uk hip hop', 'reggaeton colombiano', 'southern hip hop', 'trap latino']",true,11082831,25,443313.24,72
ar,2018,6ovp1nCwIAOSMotiCF7pjk,Bufón,['LIT killah'],242500,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",false,12729253,29,438939.7586206897,73
ar,2018,77dMSg2VHi2wwXjXNrmcrZ,Nena Maldición (feat. Lenny Tavárez),"['Paulo Londra', 'Lenny Tavárez']",227518,"['trap argentino', 'reggaeton', 'reggaeton flow', 'argentine hip hop', 'trap latino']",false,1285149,3,428383.0,74
ar,2018,6R66bI4nkzvvNba80pWU2t,Asesina,"['Brytiago', 'Darell', 'Barloe Team']",187254,"['trap latino', 'reggaeton flow', 'latin hip hop', 'reggaeton']",true,2998214,7,428316.28571428574,75
ar,2018,2XVilv6s9GETnw9PG4T9Mz,El Préstamo,['Maluma'],219600,"['reggaeton colombiano', 'trap latino', 'reggaeton']",false,17948684,42,427349.61904761905,76
ar,2018,2alIsNw1mqEShbWyO1HXZZ,Por Perro,"['Sebastian Yatra', 'Luis Figueroa', 'Lary Over']",245440,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'reggaeton colombiano', 'colombian pop', 'trap latino']",false,16631400,39,426446.1538461539,77
ar,2018,6bI00brFpeprqCDqKouEJS,El Clavo (feat. Maluma) - Remix,"['Prince Royce', 'Maluma']",171337,"['reggaeton', 'latin hip hop', 'bachata', 'latin pop', 'reggaeton colombiano', 'trap latino']",false,13919881,33,421814.57575757575,78
ar,2018,2Z4VK9otSeq3MxWcEgptUa,Si Te Sentis Sola,['Duki'],178294,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",true,18356130,44,417184.7727272727,79
ar,2018,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,"['Daddy Yankee', 'Bad Bunny']",279613,"['trap latino', 'latin hip hop', 'reggaeton']",false,10386287,25,415451.48,80
ar,2018,3VClLWqNn80Llv0PJOsKgr,Báilame - Remix,"['Nacho', 'Yandel', 'Bad Bunny', 'Mambo Kingz', 'DJ Luian']",217080,"['reggaeton', 'latin hip hop', 'pop venezolano', 'dominican pop', 'latin pop', 'reggaeton flow', 'trap latino']",false,14875068,36,413196.3333333333,81
ar,2018,7ofxPmTNMj2GP07g1VZa0O,Que Va,"['Alex Sensation', 'Ozuna']",238160,"['reggaeton', 'puerto rican pop', 'latin pop', 'reggaeton flow', 'trap latino']",false,16011997,39,410564.0256410256,82
ar,2018,1m69ELEgE6k5ZWsap40ozt,Se Preparó,['Ozuna'],188080,"['puerto rican pop', 'reggaeton', 'trap latino']",false,21348366,52,410545.5,83
ar,2018,4Uy3Q3h0VbWWyyiB1MmRoP,Perdóname,['FMK'],162574,"['trap latino', 'trap triste', 'trap argentino']",false,13019302,32,406853.1875,84
ar,2018,2EzRdhuoPyNJDlep7lnNf2,Dembow,['Danny Ocean'],215082,"['pop venezolano', 'trap latino', 'reggaeton']",false,17012157,42,405051.35714285716,85
ar,2018,7glCSQqV5o6NU88Cn4zPZn,Estamos Bien,['Bad Bunny'],208079,"['reggaeton', 'trap latino']",true,9711335,24,404638.9583333333,86
ar,2018,2fxJDRmUMatqyZ6ZOQi7RD,Como Le Digo,['KHEA'],226100,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",false,13695629,34,402812.6176470588,87
ar,2018,4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,['Queen'],354320,"['classic rock', 'glam rock', 'rock']",false,3969094,10,396909.4,88
ar,2018,5TmZYdHW6HJ9gt7Aokuql5,SUTRA,"['Sebastian Yatra', 'Dalmata']",203853,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'reggaeton colombiano', 'colombian pop', 'trap latino']",false,12996110,33,393821.51515151514,89
ar,2018,0TYtHWzASro5sMrV1UvpUC,Bye,['Ecko'],169436,"['trap latino', 'argentine hip hop', 'trap argentino']",false,5511118,14,393651.28571428574,90
ar,2018,6MNGxu8MprKGkchUchkJsy,Machika,"['J Balvin', 'Jeon', 'Anitta']",181733,"['pop', 'funk carioca', 'funk pop', 'reggaeton', 'pagode baiano', 'trap latino', 'reggaeton colombiano', 'pop nacional', 'ritmo kombina']",false,8630906,22,392313.9090909091,91
ar,2018,6XBjCetHKdO5L9cwMDVffw,Hipócrita,"['Anuel AA', 'Zion']",192000,"['latin hip hop', 'reggaeton', 'trap boricua', 'reggaeton flow', 'trap latino']",false,8870632,23,385679.652173913,92
ar,2018,1mT47pKLXUwPYGwB91GcNz,Créeme,"['KAROL G', 'Maluma']",212493,"['reggaeton colombiano', 'trap latino', 'reggaeton']",false,3074188,8,384273.5,93
ar,2018,7rwX0O3RlxqqIjQM8evm5E,Solita,"['Ozuna', 'Mambo Kingz', 'DJ Luian', 'Bad Bunny', 'Wisin', 'Almighty']",311726,"['latin hip hop', 'reggaeton', 'puerto rican pop', 'reggaeton flow', 'trap latino']",false,18811379,49,383905.693877551,94
ar,2018,5TysCiZtv1HnSWcTcUFusI,Suena El Dembow,"['Joey Montana', 'Sebastian Yatra']",195813,"['latin hip hop', 'reggaeton', 'panamanian pop', 'reggaeton colombiano', 'latin pop', 'trap latino', 'colombian pop', 'pop peruano', 'pop reggaeton']",false,17217310,45,382606.8888888889,95
ar,2018,0SaYeGhSXN0dDWstyNTQ56,Bella - Remix,"['Wolfine', 'Maluma']",218360,"['reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino', 'colombian pop']",false,12988476,34,382014.0,96
ar,2018,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,['Drake'],217925,"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",true,9524431,25,380977.24,97
ar,2018,7HLHYxRkEAWr90BGYxk15F,Quavo #Mododiablo,"['Duki', 'Neo Pistea', 'YSY A']",237428,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",true,15470701,41,377334.1707317073,98
ar,2018,5lcL51XmmTrQy09H85wIJZ,Leña para el Carbón,['DJ Alex'],143726,"['previa', 'cumbia 420']",false,1129070,3,376356.6666666667,99
ar,2018,5rUNrHC5b0oYanaw370Ncz,Sin Querer Queriendo (feat. Mau y Ricky),"['Lali', 'Mau y Ricky']",228533,"['pop argentino', 'reggaeton', 'argentine telepop', 'pop venezolano', 'latin pop', 'trap latino']",false,7404520,20,370226.0,100
ar,2018,3whrwq4DtvucphBPUogRuJ,Havana - Remix,"['Camila Cabello', 'Daddy Yankee']",199095,"['pop', 'trap latino', 'latin hip hop', 'reggaeton', 'post-teen pop', 'dance pop', 'uk pop']",false,12208676,33,369959.8787878788,101
ar,2018,5ojXuKXBYq0apcNucYSDXq,Mamita,['CNCO'],174201,"['boy band', 'reggaeton', 'latin pop']",false,13284858,36,369023.8333333333,102
ar,2018,31M5m42C3EGlbydf9XB5to,Duro y Suave,"['Leslie Grace', 'Noriel']",207720,"['latin hip hop', 'bachata', 'reggaeton', 'show tunes', 'reggaeton flow', 'trap latino', 'hollywood']",false,17712615,48,369012.8125,103
ar,2018,04cd1MHVq1D8v1nuTZoCdv,Puntos Suspensivos,['Piso 21'],186315,"['reggaeton', 'latin pop', 'reggaeton colombiano', 'colombian pop', 'trap latino']",false,4741372,13,364720.92307692306,104
ar,2018,1fxwD70zSHgakPFIAC0pz7,Ahora no,"['FMK', 'Kodigo']",199160,"['bases de freestyle', 'trap argentino', 'trap triste', 'argentine hip hop', 'trap latino']",false,8689291,24,362053.7916666667,105
ar,2018,3IPJg1sdqLj12kFIndaonN,No Hay Nadie Más,['Sebastian Yatra'],199733,"['reggaeton colombiano', 'colombian pop']",false,17330999,48,361062.4791666667,106
ar,2018,1YIqazOPARc41ThBqS7a8F,Ferrari,"['Duki', 'DICC']",181322,"['trap argentino', 'urbano espanol', 'trap catala', 'trap triste', 'argentine hip hop', 'trap latino']",false,10036914,28,358461.21428571426,107
ar,2018,1xndOD8CreR5ctkOv5G1LN,Scooby Doo Pa Pa,['Dj Kass'],145972,"['trap latino', 'chilean hardcore']",false,3563730,10,356373.0,108
ar,2018,5Q3e16qE1RE5oilN3ukasm,Luz Apaga,"['Ozuna', 'Lunay', 'Rauw Alejandro', 'Lyanno']",245000,"['latin hip hop', 'reggaeton', 'puerto rican pop', 'trap boricua', 'latin pop', 'reggaeton flow', 'trap latino']",false,1775154,5,355030.8,109
ar,2018,5UjhWsB5rddZEPlNUcGDLV,Condenado Para el Millon,['Paulo Londra'],224170,"['trap latino', 'argentine hip hop', 'trap argentino']",false,17353670,49,354156.5306122449,110
ar,2018,2WH26XlMjUamdUwG56ZqWf,Otra Botella,"['Neo Pistea', 'KHEA', 'Omar Varela']",199585,"['gaming dubstep', 'trap argentino', 'trap triste', 'argentine hip hop', 'trap latino']",false,5623717,16,351482.3125,111
ar,2018,58q2HKrzhC3ozto2nDdN4z,I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']",253390,"['pop', 'trap latino', 'reggaeton', 'reggaeton colombiano', 'dance pop', 'rap']",true,13340527,38,351066.5,112
ar,2018,0ERbK7qVqveCaBWIiYCrl3,Bella y Sensual,"['Romeo Santos', 'Daddy Yankee', 'Nicky Jam']",204700,"['trap latino', 'latin hip hop', 'bachata', 'reggaeton']",false,11924884,34,350731.8823529412,113
ar,2018,17UUYZ290omPaJY4wKeyHh,Me Dijeron,['Ozuna'],170133,"['reggaeton', 'puerto rican pop', 'trap latino']",false,6290969,18,349498.27777777775,114
ar,2018,7LLXLd0pisbEAdIVK502VM,Reggaetón en lo Oscuro,['Wisin & Yandel'],208946,"['trap latino', 'electro latino', 'latin hip hop', 'reggaeton']",false,3143184,9,349242.6666666667,115
ar,2018,70lnL3QaSOIIyMa2X9aVRL,Perro Fiel (feat. Nicky Jam),"['Shakira', 'Nicky Jam']",195213,"['dance pop', 'reggaeton', 'latin hip hop', 'latin pop', 'trap latino', 'colombian pop']",false,11811371,34,347393.26470588235,116
ar,2018,6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,['Danny Ocean'],205714,"['reggaeton', 'trap latino', 'pop venezolano']",false,17987956,52,345922.23076923075,117
ar,2018,6VrBWh90BiwWmwKtvwWFcq,Ambiente,['J Balvin'],248826,"['reggaeton colombiano', 'trap latino', 'reggaeton']",false,11695579,34,343987.6176470588,118
