track_id,name,new_artist,row_index
41NIQxcwqfE4M4iJ6UQHFX,"Hello, my friend",Yumi Matsutoya,201
27356GVuMPFWiJSZCragoM,make up,Ariana Grande,202
63Hnm2IiSP9VDzJF2WdzCL,太平道,Endy Chow,203
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,204
5EcpTIo0rUWuTShfOUJEqb,Halden Anlamaz,Okan & Volkan,205
187Pge0WmJNoS73kaIORSE,Figurinha - Ao Vivo,Douglas & Vinicius,206
1cTaTNXHyBlSmh36uJm9EE,Don Omar RKT - Remix,Tomy DJ,207
2QDyYdZyhlP2fp79KZX8Bi,mad woman,Taylor Swift,208
315ar0QJiyciYkdVJUGA3w,ต่อจากนี้เพลงรักทุกเพลงจะเป็นของเธอเท่านั้น,No One Else,209
3DKpA54hrFIdPN6AtL9HXa,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga,210
0XaHPBAzPAC5ubwcRBqc1p,Shukumei,Official HIGE DANdism,211
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,212
64dLd6rVqDLtkXFYrEUHIU,New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,213
5nC1a5eO57T4vJ32TpE5n6,錯過的煙火,Jay Chou,214
5lCAtKxkZL6tFDyGX9t87j,Eu Já Tava Bem - Ao Vivo,Wesley Safadão,215
1OaImZ2RDdJKEp5JMtZiQr,อัศวินรัตติกาล,YOUNGOHM,216
03LlyuzR1zbPjMypv1Y1rp,Aşığın Kaderi,Sakiler,217
2pXpURmn6zC5ZYDMms6fwa,155933,Perry Como,218
7CDdyDigw7e3zFr3k7uKMY,Pode Sumir,Luíza & Maurílio,219
59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,Brytiago,220
4RAR8g8fZNB106ezUurnE0,Dancing Feet (feat. DNCE),Kygo,221
2MBaZXaQ7VKmDTr7cPPHP4,邊一個發明了ENCORE,Terence Lam,222
2KBObs1h1NpOukx2FLGQHN,facia,Emir Can İğrek,223
0PRX6CXffB3cARlzNCkmR4,Selmas sang (fra Snøfall),Eva Weel Skram,224
2qD7VoDYcrAPY0cVEfpsR5,Some que ele vem atrás,Anitta,225
4hceSKjrkDTO0nMKFcb3sj,"Villano Antillano: Bzrp Music Sessions, Vol. 51",Bizarrap,226
4xk70Qur2QeRmWIzWPC63V,踊り子,Vaundy,227
1R0iLr5ct7KgPjgx2vFCDa,ยิ้มอ่อนและมองบน,Zom Marie,228
4grGI2vFnknrfmHT1JOVFU,Tesão Da Madrugada - Ao Vivo,George Henrique & Rodrigo,229
1ELsaYdj2NlxLvkx9g24xZ,Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Guilherme & Benuto,230
65SM4x81LohlqhSVFqITWd,ผิดที่ฉัน,60Miles,231
1ACALdBWViTpLBC14Ecv8E,Namora Aí,MC Ryan SP,232
5JuM3RrFBnSDFUtivSNCbI,Момиче от лед,SIMONA,233
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,234
6bwx7pcKJY05D9S6CVa1k6,Nem Namorado e Nem Ficante - Ao Vivo | Faixa Bônus,Israel & Rodolffo,235
69xmMtzLEVxACrVckHBrY3,Suasana Hari Raya,Datuk Sharifah Aini,236
20R6MFfByX8wWVoZKEQRq8,Ha Mer,Oskar Westerlin,237
4zsiMjB0794HztyqUkD3Zi,Sogra - Ao Vivo,Dilsinho,238
0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,Maluma,239
2VtgzixdB967bHDNu5A1nh,Metro Spider (with Young Thug),Metro Boomin,240
04vzhKfl5HtPEgrdZJCZ7L,Bagulho Louco,Mc Paiva ZS,241
2z4pcBLQXF2BXKFvd0BuB6,Tip Toe (feat. French Montana),Jason Derulo,242
0N8Xztr4pBHJ7V0moJWhbO,愛を伝えたいだとか,Aimyon,243
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),Drake,244
6oPIg3ql5chwh04iS9JfX9,Senandung Hari Raya Untukmu,Dayangku Intan,245
5oH4DQAuu1J1800RzUsBWa,That That (prod. & feat. SUGA of BTS),PSY,246
69zgyr5HVKdInjeKpq1qHa,"\"\\\"想見你想見你想見你(電視劇\\\"\\\"想見你\\\"\\\"片尾曲)\\\"\"",831,247
6nIoVkKodp1UX5rHQvqE5G,Seriøst (feat. Admiral P),Morgan Sulele,248
5Vw6ZLNB6Ko7VZM6vmNIbr,O Alvo (feat. Henrique & Juliano) - Ao Vivo,Diego & Victor Hugo,249
1tYJnXtKLoWVIL4lZOouQG,Cê Tá Preparada - Ao Vivo,Tayrone,250
