track_id,name,new_artist,row_index
4hqOmrCCJKyiuwDexd8c2t,Price On My Head (feat. The Weeknd),NAV,1451
45rZ0CtRR470rAOFiWJNeM,詩歌舞街,my little airport,1452
3t6j6WNv2OSn6qm5Vxynub,GPS (feat. French Montana),Maluma,1453
2ytQws1jfyFcY2K2MDUfzd,Fumando Mota,Los Lara,1454
6sElEqOIGENWjpxGFeo5ct,ツキミソウ,Novelbright,1455
7Mfgvi0WG4y7YDxknVOIS9,a.m.3:21,yama,1456
6AEEo4hAPdoeoIRS9TSmG5,おにごっこ,Yuuri,1457
1I8pMiv8c8mTP0fvt0pqQs,World We Used To Know,Alan Walker,1458
1zu2GKHPJIsUu80SUJX4H4,Devil Doesn’t Bargain,Alec Benjamin,1459
2vRDFgdJiILUdDOLL8hLH3,Lover Boy 88,88rising,1460
4RBXshVW8KbLPri1Tf00A8,เขาไปแล้ว (feat. อาม ชุติมา),Wonderframe,1461
3U2vJ9B0vutk3kLqLGkvQn,"\"มันดีกว่าที่คิด (จาก \"\"ละคร อกเกือบหักแอบรักคุณสามี\"\")\"",Singto Numchok,1462
48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,Luke Combs,1463
5r49JKf2vWBF0CQjZewJ0O,Melody (feat. James Blunt),Lost Frequencies,1464
3SEPI4YkmPsiDutWBjZjmZ,Gladen,Itzo Hazarta,1465
4AO1XhrgJczQ9bNVxdfKQe,WHAT TO DO? (feat. Don Toliver),JACKBOYS,1466
1YHjRAptXqPdsdx3g6FNJL,Nice To Meet Ya (feat. Yxng Bane),Wes Nelson,1467
6W2jsJG6MPPJ6xTWcNEeHr,Грешници,Lidia,1468
3o67Yt3Ua1qlSNV22zWUAn,Traí Sim - Ao Vivo,Maiara & Maraisa,1469
2nZj5YymF54qhAu7RneVP6,Coração Na Cama - Ao Vivo,Hugo & Guilherme,1470
4GMsLvtWIlSnUzWFiN3vXV,スマイル,森七菜,1471
2l2yRJWgMiJkfPbRNiuC25,新時代 - ウタ from ONE PIECE FILM RED,Ado,1472
1DpcC4aayrSlMSHqnHmJrf,Helgen,Greekazo,1473
5vkNNLnO28ZGA2QryYpXZU,Den Samme Jævla Sangen,Vidar Villa,1474
6YjKd9oPXKqjLUVPo4Y0oi,The Ones We Once Loved,Ben&Ben,1475
62nygHWpn3wLwnZmJ8keVs,Aşk Sadece Anlayana,Velet,1476
4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),Kanye West,1477
1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),Ed Sheeran,1478
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,1479
2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever),Justin Bieber,1480
6EbVuwU7EnKeF2hdpViXCH,Die Young (feat. 347aidan),Sleepy Hallow,1481
6B3zy3LOKHndqsviCr2z15,Em Calls Paul - Skit,Eminem,1482
1K7WzjKDcDdVbKNGrB0gej,Rave de Favela (feat. BEAM),Major Lazer,1483
53RxHysDJ0cjugMcPymwja,ABALO EMOCIONAL - Ao Vivo,Luan Santana,1484
0BWEkqsmPe3qOzrRVztHU3,Acabei de Terminar - Ao Vivo,Paulo e Nathan,1485
2PtpfX7sX870xeOfdTMyx2,Meus Vícios - Ao Vivo,Guilherme & Benuto,1486
1xPpYbCaJWonL7IFXPDjON,Taste (Make It Shake),Aitch,1487
7nIxo0dE9d4FBwPYhmdQae,"\"讓愛高飛 - 劇集 \"\"多功能老婆\"\" 片尾曲\"",Pakho Chau,1488
6riuMNiPqRmE4LPJZGzIuv,Gogo Dance,El Alfa,1489
5gh0y6ZmuppQvoPbAGkeE2,愛を知るまでは,Aimyon,1490
1mzn53qwArYj52lIGpXXlD,mabataki,Vaundy,1491
0B6Mi0DXC328Jcy39sqA1p,ดีลีต,fellow fellow,1492
3VSMRXCmLmcgb4p5irSJmf,I ไม่ O (IXO),Billkin,1493
0JK7pZajOQyfJ2OPxkrWbh,"\"หลอกกันทั้งนั้น (Fake News) - From \"\"แปลรักฉันด้วยใจเธอ Part 2\"\"\"",PP Krit,1494
5aucVLKiumD89mxVCB4zvS,Rush Hour (Feat. j-hope of BTS),Crush,1495
6DoL1yYIwEW7VZMRaJhoJI,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi,1496
1Bts7SCDa2CAcCU7CVcFhW,Хайвера,SkandaU,1497
5EKHbW7mXcAR4hCyS3YXjb,Atrasadinha - Ao Vivo,Felipe Araújo,1498
2PMLdLt5QeOuOgxfAvx1in,Sofazinho - Ao Vivo,Luan Santana,1499
2qD7VoDYcrAPY0cVEfpsR5,Some que ele vem atrás,Anitta,1500
