track_id,name,new_artist,row_index
6lhZLbb0czULpjb2kFryPS,Let's Love,David Guetta,1851
7HWoshfGrU2PjqAoqCegbt,Само Ако Бях,ToTo H,1852
3XF598RmEUF3XW4XKo1lyP,Meu Número - Ao Vivo,Hugo & Guilherme,1853
4NJKCE1TBC653P3dCnto0u,Simplesmente Ela,Mc Gabzin,1854
2qqZ5fOGuNvYVzgPFDLQ4l,Mary's Boy Child / Oh My Lord,Boney M.,1855
56wVfJKtnwlSZtC4NVgIrf,說好不哭,Jay Chou,1856
0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,Marshmello,1857
2W9MxlcyMWmeHgZNnCSosb,污糟兒,Kaho Hung,1858
7xNCacksfUkYXsXuSW4vNF,PS5 (with TOMORROW X TOGETHER & Alan Walker),salem ilese,1859
4vXBW2z1uXXyMvCkDG6c5Z,Lykke te,Synne Vo,1860
1xJP5BQBwQRl59B6EGcujF,แอบบอกรัก,Jaonaay,1861
63eGghNk0tlCFqtjdE6aEq,เสี่ยว Feat. Na Polycat,Ammy The Bottom Blues,1862
5iDMOWPzjW8ZgSY5cjqdmM,โรคแอบชอบ (Love Fever),Lipta,1863
3oBrXFR59oxbYVBJZ6lHG2,last breath,Mark Tuan,1864
3GMvQQ1R91hkdoGPYBQTlu,เกินต้าน - Too Cute,PiXXiE,1865
3nTyEtthD9LsLH9XhL5roZ,Aşk Layık Olanda Kalmalı,Buray,1866
7JFlVFtzAQQKXcgYRRhoKA,ralli,Lvbel C5,1867
4OocfNloIRk77ncIKBdYwb,Parte de Mi (feat. Lit Killah),FMK,1868
5TMLavqGRKNxgzMBrVpC9R,Mon Amour - Remix,zzoilo,1869
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,1870
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,1871
5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Doja Cat,1872
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,1873
47ohYW8e7dxCYn9qbUMBCI,Christmas (Baby Please Come Home),Darlene Love,1874
7mjD9lnV1pLw36tPcyPHF5,別為我好,Angela Hui,1875
1k4epQqpbGkyIm3O6bRALu,OFF/ON,COLLAR,1876
3hBAYbAECEix9raaTq8S3H,ヒロイン,back number,1877
1zd35Y44Blc1CwwVbW3Qnk,群青,YOASOBI,1878
0OdiOUBYdTUuw4aMGr1oqP,Sykepleierinnen (Sykehuset 2020),El Papi,1879
5AMYykC6sdveY7NfwHNUm4,ลบไม่ได้ช่วยให้ลืม (Erase),Ink Waruntorn,1880
1RVYucT3tc32YzRDsP30t3,ไวน์ลดา,THE TOYS,1881
7xLuitKqUvy1854AiGaLY0,Catla,Velet,1882
3iz0BamLeB8AngNYpjbC6E,ISABELLE,Sefo,1883
4tyX1rw9X309WkEdh2As4B,coney island (feat. The National),Taylor Swift,1884
4xTd8fz0mZFK5b9IYdGKNd,"Chucky73: Bzrp Music Sessions, Vol. 43",Bizarrap,1885
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1886
216QmkNpU3hIjeZtGocb9B,On sait jamais (feat. Niska),PLK,1887
739vCwA3EpBSkk3uDsI2wB,Lemon (feat. Drake) - Drake Remix,N.E.R.D,1888
2PHiwLEX0TfWfhbRgHIf3n,V tvoeto leglo,Preslava,1889
23zmMwD99ROi9yhxqMxWil,Segunda Taça - Ao Vivo,João Bosco & Vinicius,1890
1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,Drake,1891
4FRW5Nza1Ym91BGV4nFWXI,Lemon Pepper Freestyle (feat. Rick Ross),Drake,1892
24XFrHZRTT96SiAojljvT8,Don't Text Him (Just Kiss Him),Serrini,1893
1klq7dgG1Pz0ijci5Pmae1,CASE 143,Stray Kids,1894
7ksK7gpPDFdY4JLHr1hKfY,LATHI (ꦭꦛꦶ),Weird Genius,1895
2R8MZR1RCP4cIJITHDPRbY,Favorite (Vampire),NCT 127,1896
1JJSuNgiMhszCopp1THnDF,Hei Ha Na Er Det Jul Igjen,Per Asplin,1897
4AsE3bvoh6yuZls617lj4Z,Good Morning Teacher,Atom Chanakan,1898
5oqPT1KXfiCgFfGNc9f80H,OUU NA NA (feat. FIIXD),Wonderframe,1899
1OaImZ2RDdJKEp5JMtZiQr,อัศวินรัตติกาล,YOUNGOHM,1900
