track_id,name,new_artist,row_index
06XQvnJb53SUYmlWIhUXUi,怪物,YOASOBI,2401
0XZyF9lv6diMt4bxThOL0h,勿忘,Awesome City Club,2402
5S8TtEVuFPY9XEjg2hNWHa,Terlukis Indah,Rizky Febian,2403
0Wv5wuenRLI3BcwgT3HPIP,A Different Way (with Lauv),DJ Snake,2404
3HQirj18HMpG93YJBHGBl1,Pasalubong - feat. Moira Dela Torre,Ben&Ben,2405
0r8b4o2jSmUG7vF2BojYlv,สมดั่งใจ,Ammy The Bottom Blues,2406
0uNBIkXU2oAp0Wp7mR5Zzw,ทำให้ตาย (feat. Wanyai),อุ๋ย บุดดาเบลส,2407
7lkqbdBKrsyNNq3xi0LeaY,NKBİ,Güneş,2408
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Bad Bunny,2409
0qOvlEzD7xU35GLFT8DF1t,We Run The Night - Teddy Cream Remix,Havana Brown,2410
3fLqmaO4vvZpFZSZy52VMp,Deixa (feat. Ana Gabriela),Lagum,2411
2g2ZjM1GjY9Lf2Ff0L94Ul,Vidinha de Balada - Ao Vivo,Henrique & Juliano,2412
6afrGc4NBIQEObX1S8DCPy,Chingy (It’s Whatever),Digga D,2413
23atyJacJVHvB9RHBNhr35,小さな恋のうた,MONGOL800,2414
66PEbvbSd3ntcfKHaYdgWP,RAINBOW (feat. Yellow Claw),J SOUL BROTHERS III,2415
3hRRYgBeunE3PTmnzATTS0,天体観測,BUMP OF CHICKEN,2416
4AdUxdA06Ex0VUDKJItcDN,Bak en fasade,Chris Holsten,2417
2Sn1bb7wGN1ZQFMpgkb0Y6,Jente i Oslo,TIX,2418
3efCao3RLbsz52LQ66o8Ac,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",Moira Dela Torre,2419
1ccwCCS7YSclzYibpK0DS4,ฝนตกไหม,Three Man Down,2420
4eDT9NP6B0OJnd5nKuBseL,Hep Mi Ben,Ayaz Erdoğan,2421
3trowLiYwwOoiwapLISNyk,No Te Creas Tan Importante - En Vivo,Damas Gratis,2422
4LUzWf03uKUeEKvo6FbhV0,UN PASO,Trueno,2423
65Q2mv3UlVi9eO70OpsmSe,A Holly Jolly Christmas - Single Version,Burl Ives,2424
5Z5nbOXhsSbySVC7WUc6y9,Four Out Of Five,Arctic Monkeys,2425
2z0cwGTvP2Dqx5p2Ia0c9U,Ustnite ti mrasni,Emanuela,2426
74n5d5M21JnC4WJ6gdkggK,Propaganda - Ao Vivo,Jorge & Mateus,2427
66K83nVy3aTJ5zLxbiMi7I,Te Amo Que Mais Posso Dizer (More Than I Can Say),Marília Mendonça,2428
01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift,2429
5V3eOL0Zyb3OqhwOmFRvyO,地球上最浪漫的一首歌,Alien Huang,2430
6LOP8nbFXFydvDELLs1uss,難道我還未夠難,葉巧琳,2431
2VJOpzv5sBpstCX9venJr5,Rollin',Brave Girls,2432
7bF2eIMVRDXvT2OqJJYhAq,DIVE!,Daichi Miura,2433
3S3DDZrPOYTirleXRyHnNM,イエスタデイ,Official HIGE DANdism,2434
45jGOHwYKgsRYbAJ8DR61d,ひまわりの約束,Motohiro Hata,2435
0HYAsQwJIO6FLqpyTeD3l6,死ぬのがいいわ,Fujii Kaze,2436
7KDYKPhxFFRDBSbgcfLxUT,SI SUPIERAS,Eslabon Armado,2437
5GhJIMWAw0uMLgkdbt6uMz,Fallin’ (Adrenaline),"t We\"\"]\"",2438
3AlpkljBS1AU7HFVPms8K6,Santa's Coming for Us,Sia,2439
5hyhR9TYBcSnmpSEl455eK,We & Us,Moira Dela Torre,2440
12bFmsrqe5XmBN2iDyFHNz,ไปเถอะ,The Parkinson,2441
6FQhS4fzbdhApRIFwq8jjg,Casanova Boy (feat. UMA),D Gerrard,2442
3HIhscB8cHVusqdqGMka1t,Ziyafet (Seri Katiller 5),Asil Slang,2443
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2444
6csZYoffpZ7iuSw83x2zVy,Scooby Doo Papa!,Lean Trap,2445
1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,Lunay,2446
3dWpRjCmaHbroNahuSeX11,Rebota - Remix,Guaynaa,2447
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,Mora,2448
5wANPM4fQCJwkGd4rN57mH,drivers license,Olivia Rodrigo,2449
3dG6tjetoR4GMmUGZUprLt,Wouldn't Leave,Kanye West,2450
