track_id,name,new_artist,row_index
146Vb458Y5RbqEa0fYFPzm,Mentira - Ao Vivo,Felipe Araújo,1751
0K3u2t8YNuJ5NR9lKC1frv,AMEIANOITE,Pabllo Vittar,1752
4IX43MpJlpxzRMLb9QayrJ,PERIGO NOTURNO - Ao Vivo,Luan Santana,1753
5Ysf9UTIairb0bZFZcvtIa,勇悍‧17,Juno Mak,1754
41NIQxcwqfE4M4iJ6UQHFX,"Hello, my friend",Yumi Matsutoya,1755
3OdkC5pG8vc26S26qHyBo8,まつり,Fujii Kaze,1756
3elpkpwYlmUbuvmVps08lJ,Te Ire A Buscar,Santa Fe Klan,1757
7x02IiQ09olGTjxnzRQVDH,Dendang Perantau,Tan Sri P. Ramlee,1758
5W0vXbzlhGs8j0AEFs4P7p,Kokt à la mode,Cezinando,1759
3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,1760
5FAa20dKuaEaRHz9rzRw7X,LANGGA,Wilbert Ross,1761
5Y47GrCrjQY44qFv8Gt0Gm,你不屬於我 - 《比悲傷更悲傷的故事》影集版片尾曲,Eric Chou,1762
5mdWIwsJAzR97ShGkt8gcR,New thing (Prod. ZICO) (Feat. Homies),ZICO,1763
4rDCI4NQEBQrfTFN5epRYU,อาหมวยหาย (阿妹走 / Chinese Girl),THE TOYS,1764
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Justin Bieber,1765
5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,BLACKPINK,1766
0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,1767
0iqk44gA8PaId0Fwa6eesN,Bruxelles je t’aime,Angèle,1768
6GCre1ICOJlP3AQNuOS3oe,Peon (feat. Orelsan),Vald,1769
6dLlspYfiur5j8R3u1Sua6,Bolka moya,Tsvetelina Yaneva,1770
0zbZVkNiZfelBLVrdJvuiX,Депутата Христо,Itzo Hazarta,1771
10hMM5nsZQf66ldBlgWBfG,All For Us - from the HBO Original Series Euphoria,Labrinth,1772
2JLzUAI83uqSaBACQ2wo84,Big Conspiracy (feat. iceè tgm),J Hus,1773
7oD6QZsaK3lrMWsmJnvuO0,Christmas Drillings,Sidemen,1774
1aUGxXCz9QimNkKeiJtzZ7,105 F Remix,KEVVO,1775
3u0e8pyoVc7l2u3T5thohY,空の青さを知る人よ,Aimyon,1776
0tTtt53nSgGGy4uiNRaw8c,FUYUZORA,J SOUL BROTHERS III,1777
1HsSIPLTQT354yJcQGfEY3,Good Boy Gone Bad,TOMORROW X TOGETHER,1778
5PYtd1g0UkEVELtaAGspyF,Jeg vil ikke se deg med han,Hver gang vi møtes,1779
4yJiXq86uM56uIfIZgE440,me & ur ghost,blackbear,1780
5IPl8JpkbtSH1mdyq5ctSx,YUKON (INTERLUDE),Joji,1781
7dTScSKBqRCt06djvafaTG,Iz Bırak,Vio,1782
365h8PI7fkpQMYWpk4HHC1,Kafa Tatili,Emir Can İğrek,1783
39yyHtQ4tkjZzd8TfIBKQw,"Morad: Bzrp Music Sessions, Vol. 47",Bizarrap,1784
3ushwCdjpWNdSnZgRFU6Oc,cuatro veinte,Emilia,1785
0kTMK4gNFfLXaTb62w1UaJ,BABY OTAKU,Pablito Pesadilla,1786
1eIsyfDHoEbemSnQFsgyAv,Party Girl (Remix),StaySolidRocky,1787
32vRPT2jNoRZRg22GxtY0l,Рана,Medi,1788
04zqsdXIs6fCpvKgl0AYY7,Welcome to Bulgaria,Galena,1789
3CUPWFarYwA0HJQqzje4UD,Volta Rapariga,Vitinho Imperador,1790
5lZZmityu9TAjNvSY6GLhR,Zack And Codeine,Post Malone,1791
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,Lil Uzi Vert,1792
6A3SB2C4U6JtCavQOXLYNN,Je M'appelle,Benzz,1793
6VBhH7CyP56BXjp8VsDFPZ,"\"Kesariya (From \"\"Brahmastra\"\")\"",Pritam,1794
4UD5xrQI4nKftCje1y5Te9,明年今日,Eason Chan,1795
6TJOXAyqTtq6Xvk1qHoleJ,原來談戀愛是這麼一回事,Chantel 姚焯菲,1796
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),Zion & Lennox,1797
1RI9DeYuc16mTzr94zGjfC,アルペジオ,[Alexandros],1798
1YJhvLLaF3gyFQoFGrawoI,ラストシーン,Masaki Suda,1799
2sUknbm8xdLQgH7wb8xcTX,Por Mi México,Lefty Sm,1800
