track_id,name,new_artist,row_index
5Z4TYur0O9OxmxIo6GC2Gq,"Oi, Como Ce Tá?",Vulgo FK,551
11fqunD6qlOCrRd88kMOk6,Evento Cancelado - Ao Vivo,Henrique & Juliano,552
0znWS8K0AI1PrG7IBpllt8,Houdini (feat. Swarmz & Tion Wayne),KSI,553
0Xn30nT5EKFPsWvpiJ2Iav,オールドファッション,back number,554
2hyAEExgoEfxrVJKUJTqZV,Amigos No por Favor (Primera Fila) - En Vivo,Yuridia,555
1RGlfmdvcfatN0ZLOmzanS,El Hijo Mayor,Junior H,556
4WJcOzrNVgHMGS5zgnU6pS,Romjulsdrøm,Eva Weel Skram,557
7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,LANY,558
4aUf4lzQ1di5JajZ4a9FuI,"\"Torete - From \"\"Love You to the Stars And Back\"\"\"",Moira Dela Torre,559
4ALKXOGup8dkWWKI73PZoP,ร้อนของ,Tattoo Colour,560
11AkXmBdjwu4upt22GjJrG,Olmazlara İnat,Berkay Altunyay,561
2S93hylQBYLndMnaJuso8S,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,562
1Xnn1TPyr5h0hpRAT4B4EA,Bellaquita - Remix,Dalex,563
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Marshmello,564
2u6Jm2klS4yvAlbSHlxUwI,Alane,Robin Schulz,565
1AItNk9SzkLHmjWrEz4XvW,Every day (feat. Griff),Ninho,566
0psS4i5YooJrXfDnGvWRLi,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish,567
66YKSygcUZHHqHJZcWslI3,句號,G.E.M.,568
3K9RzumH1VCDgIZuwuT9bq,可愛くてごめん,HoneyWorks,569
4H6o1bxKRGzmsE0vzo968m,Qué Agonía,Yuridia,570
7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,SLANDER,571
3kVApGWaoR48GzDagnY55b,ถ้าเธอรักฉันจริง,Three Man Down,572
1cmU1HSgnNZ8UGyhPTvoue,เคยคิดถึงฉันไหมในตอนที่,ROOFTOP,573
0247StOpd3AkeBQzANX4Zf,Do They Know It's Christmas? - 1984 Version,Band Aid,574
2yjlYDiNiQkdxVqTlaSrlX,Super Freaky Girl,Nicki Minaj,575
05zd5Nv0e02ZqrlC8A2cwx,United In Grief,Kendrick Lamar,576
4KGNI037I8ZA6n3h6LYuey,Sway My Way (with Amy Shark),R3HAB,577
7sJNeWTXkZCEC7OnFMpGWL,Bamba (feat. Aitch & BIA),Luciano,578
4y17a6dAJ8P1jeZpd2LCrC,Casa da Mãe Joana - Ao Vivo,Marília Mendonça,579
4vWh6tEfcLzdvYWp2IlOJS,CORAÇÃO CIGANO - Ao Vivo,Luan Santana,580
16uUro9vLJogJJued0TFos,Call My Name!,COLLAR,581
08YwAPnX8sygJUXG9rvhDv,ハルジオン,YOASOBI,582
0jfFu1W96AlrsMqXSZZlSt,Poppin' Shakin',NiziU,583
5YQNjKZofFhlBCIzTVY6rW,私は最強,Ado,584
1hqDHz3JOIMSVxW9pXoRiV,Seloka Hari Raya,Uji Rashid,585
5VKesrhjbKQNfsI4NIxZCi,Menjelang Hari Raya,"DJ Dave\"\"]\"",586
13iMiwdY7pgE1f7NwYKr1D,Renee's Song,Bazzi,587
34r5BGAd9Fc297M3MoIhmX,åtte shots,Broiler,588
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Taylor Swift,589
0b9JDLbAgCazIwPSWj6DNL,อยู่ดีๆก็… (feat. Youngohm),Wonderframe,590
3Stq2dng1asiAuVk6lppLW,ฉันยังไหว,Gavin D,591
2Dvx3VrvPu8rD13LAua1i7,ถ้าเธอได้รู้ (The Secret ∆),Safeplanet,592
3LzQ0QF4Ud7CyAIWdFxUHl,ชอบอยู่คนเดียว,Ink Waruntorn,593
5dJ0BoobBBkSIDm7yeXZZ1,จินตนาการ,Violette Wautier,594
0WP8Hwr2s3Fhwu14ehgUUT,จากนี้ - BFF,Whal & Dolph,595
4bG57u7XhAA9ilg6FONPOP,HESAP,UZI,596
77dMSg2VHi2wwXjXNrmcrZ,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,597
03snIuKJr5u7zpyp9zpQMU,Ain't It Different (feat. AJ Tracey & Stormzy),Headie One,598
75FDPwaULRdYDn4StFN2rT,Bartier Cardi (feat. 21 Savage),Cardi B,599
0lSZh5W0wDeurkGzLYY6hf,Turks (feat. Travis Scott),NAV,600
