track_id,name,new_artist,row_index
6IoBHtwHYhCP3RMRGlf3t5,幻愛 (Jonathan Version) - 電影《幻愛》主題曲,Lil’ Ashes,3001
2E8ziq8eQqwq1GhSjiS79y,ขวัญเอยขวัญมา,Palmy,3002
4nbWX2HzrOEnX4xxvYRCyU,Cabrón y Vago - En Vivo,El Fantasma,3003
1SOClUWhOi8vHZYMz3GluK,inf,Jaymes Young,3004
7xRWmHZ2wt3zDgM5mAL0JU,"Aleman: Bzrp Music Sessions, Vol. 15",Bizarrap,3005
1pFNuRW1pWWrDvw3d6HFfR,ใจหายอ่ะ สงสัยอยู่ที่เธอ - AirTag,Praesun,3006
1gVMd7oYGo6Whlgg7pAa7M,心之科學,Joey Yung,3007
1lCRw5FEZ1gPDNPzy1K4zW,We Are The Champions - Remastered 2011,Queen,3008
32yL6EJXrQ3IPbQf4zpl1a,SALAHKU,Yonnyboii,3009
2VIK6jaaKghS4QPHr6sAkv,あいつら全員同窓会,ZUTOMAYO,3010
55Ww4Pa1iIQMhh0MLMetjo,まちがいさがし,Masaki Suda,3011
1ndyl3wJCFs872XZ3ztPk6,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,3012
1ScnuKJ4IaoRmJD8xYJfjM,魔法,satomoka,3013
0O2GtSCle8Eujbc1Voh2VY,Bukti,Virgoun,3014
4ASA1PZyWGbuc4d9N8OAcF,Eu Gosto Assim - Ao Vivo,Gustavo Mioto,3015
4FdpXwtpJfRltvFuTcpNL6,モス,sakanaction,3016
6K5ph5mq1qprHae3TrgTj5,"\"\\\"Surface Pressure - From \\\"\\\"Encanto\\\"\\\"/Soundtrack Version\\\"\"",Jessica Darrow,3017
5ofnFjLvOgZP94zmDXi3HT,インフルエンサー,Nogizaka46,3018
6giaOyDFbE4J8iclhCdW7E,Poesia Acústica 11: Nada Mudou,Pineapple StormTv,3019
0ZXAnDoI4IDVab7Tg760Uh,愛情值日生,Error,3020
4M4DTyLupKvbJKlE4I4EYq,YO SE QUE TU (feat. Rusherking),FMK,3021
6gEOM9IEBzvTdbwNrSkBdC,Fala Mal de Mim - Ao Vivo,Gusttavo Lima,3022
2VFTgZwiAdrADSLrUNHWt9,Bandida (feat. Mc Mayara),Pabllo Vittar,3023
57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,3024
1xIytdeA5bfj2ONu4x9Mj3,星を仰ぐ,Masaki Suda,3025
3k6o8UMc7aVgpKqm9epIrU,夏音,Yuuri,3026
4KYS9GK68yeuUJ8vJfPxrq,WHO? WHAT!,Travis Scott,3027
5j0quHvmryPbTYfDFJyE29,"\"\\\"甘心替代你 - 劇集 \\\"\\\"反黑路人甲\\\"\\\" 插曲\\\"\"",Vincent Wong,3028
1ccwCCS7YSclzYibpK0DS4,ฝนตกไหม,Three Man Down,3029
6ZzBMehonqTRKyQQK2z2nM,Лапешки филм / Съвпадения,Boro Purvi,3030
1U6aNzlYxoCGGm7K6Nu9EE,Bedroom (feat. Anne-Marie),JJ Lin,3031
7xJowlJfrvuFbooVesjFm0,เพื่อน,Polycat,3032
6Zw25LRLP0j0MsezDFIUM4,Mal Feito - Ao Vivo,Hugo & Guilherme,3033
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,Queen,3034
22JIvMAvfaP1xox8lxThla,Bidadari,Ismail Izzani,3035
5SO0kfipXIyh4VO2cygDaz,Екстази,MurdaBoyz,3036
5LciLoxa1gK70yIUeoHgRx,To My Love - Tainy Remix,Bomba Estéreo,3037
5saUoeceT2zau6ScmU77e6,Que a Pasao - Remix,Big Apple,3038
51oc6MEsXTpnPn6GOw5VuP,きらり,Fujii Kaze,3039
2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,Wisin,3040
1XVQu6SXMMEJ3nc9BOGhgk,The Weekend - MILLI Remix,88rising,3041
4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),Nat King Cole,3042
25tXNghelZKdGZZVoSL9Yg,Law Of Attraction (feat. Snoh Aalegra),Dave,3043
18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,3044
6TJOXAyqTtq6Xvk1qHoleJ,原來談戀愛是這麼一回事,Chantel 姚焯菲,3045
7vUrVGEoDUfxHZFK4lDTKR,วันครบเลิก - UNNIVERSARY,NONT TANONT,3046
1Wuq5oThaFJmFl2vJNYMKD,"ทั้งจำทั้งปรับ (Jailhouse rap) feat. YOUNGOHM, KARN The Parkinson",Stamp,3047
1af2PmV5gQRWELZmVrjNMQ,ที่ไม่รัก (Unnoticed),PROXIE,3048
1KKqiE7UtShqsjZwYvWpm8,Ærbeskær,Hagle,3049
5ql4tlxS3GtADNsSRi2GnW,百年樹木,Hins Cheung,3050
