track_id,name,new_artist,row_index
2zI5Vxd2X12f0S9LiQcyOy,Kendileri,Soner Sarıkabadayı,401
7KXVIAuw3m2hxZanrpSXS3,Tomorrow 2 (with Cardi B),GloRilla,402
2fY4RMsZUohBLEIH308TDT,Traje unos tangos,YSY A,403
11EnQRgRMJwMAesfkB5pnu,Se Te Nota (with Guaynaa),Lele Pons,404
7v4pPS4A7NgY7bxFA3Etv3,HOT DEMON B!TCHES NEAR U ! ! !,CORPSE,405
6BF3nZQkAg9qvE0DLVSfyH,Hotel Caro,Baco Exu do Blues,406
5B03nSG8pLE48jh7kmasuL,Levels - Radio Edit,Avicii,407
58nDLotEOqoDorTkvz4tJf,勇悍・17,Juno Mak,408
7wDHnKKyw7GSw9ihEHTXm3,賽勒斯的愛,Hins Cheung,409
1usoXi4f0BnMART4uActEA,Mocca - Remix,Lalo Ebratt,410
78MS9OT9Flm2V78fhTw4rk,逆光,Ado,411
5GXYKnnzBlHvrzBQ5WoxME,逆光 - ウタ from ONE PIECE FILM RED,Ado,412
1exxGxUMlJWD1h9YcE9YZH,Opening Sequence,TOMORROW X TOGETHER,413
6ztcxDt6rVmqMGi0t4wOiT,leilo brenner - Spotify Studio It´s Hits Recording,Ramón,414
4roAXYtyMDQfv9Vz1CPWqg,พัง,Indigo,415
0mt8i1U8mZsptqKxEc4ScO,เผลอหรือตั้งใจ,Ink Waruntorn,416
3imt8APLtyXVGsLZM362nA,เสแสร้ง (Pretend),Paper Planes,417
4YiW28JXKVnk0wGTLUfUz8,Sar Bu Şehri (Akustik),Canozan,418
7jfB6iSZIHn9eTFqVGQT4c,Феноменални,MurdaBoyz,419
0PaAB17axL9hn88mHiw8g0,Não Fala Não pra Mim,Humberto & Ronaldo,420
7e1VoRlNumuEkXlITMHKLE,Me Gusta (with Cardi B & Myke Towers),Anitta,421
3QIoEi8Enr9uHffwInGIsC,Please Come Home for Christmas - 2013 Remaster,Eagles,422
78ywqAbY9QktwlTHyc8c4I,Elegant & Gang,D-Block Europe,423
6uUtmCz8XXep7n1QmC1jJG,snow jam,Rin音,424
222BlW44cS9nOM6C369IB2,アポトーシス,Official HIGE DANdism,425
5PeXak0Ox3JmH2oor0qnGt,恋風邪にのせて,Vaundy,426
4R3BqGWGboh1b6RaRVXxWE,Selamat Hari Raya,Datuk Ahmad Jais,427
24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,428
2OR5FUKy3GQ7I9DCbRnfsW,"最後一堂課 - 《媽,別鬧了!》影集片尾曲",Eric Chou,429
4eLNkho7geeOANyYDbPh3s,Aykız - Remix,Reynmen,430
19OXtYzrJyCrQvTbfukt4H,Madrid (feat. Myke Towers),Maluma,431
6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),Drake,432
2vHzOWRKYPLu8umRPIFuOq,Stefania (Kalush Orchestra),KALUSH,433
2bbFhnxYjeb9jYEX2MDKLQ,Uma nora pra cada dia,MC Kevinho,434
5cU1O9P0EDA0rPkPDykhIm,怎麼了,Eric Chou,435
2w9A7fvq6ka5CB9l7wDZXG,蒙著嘴說愛你,Keung To,436
3Kdlue3eVr9jf0Ns5wNPMj,神奇之路 (電影《媽媽的神奇小子》主題曲),Jer 柳應廷,437
7rbTeA7y5uf8hM0LBhuW04,飾りじゃないのよ 涙は,King Gnu,438
18nkY3pJTub8WwEGiQAGh4,不可幸力,Vaundy,439
0akvgdebTkERlRqNKJZuFy,スターマイン,Da-iCE,440
0FZHpDOVQ8N1HJLahZsTT1,Jul i svingen,Ingebjørg Bratland,441
4OmFmE0fzcMG6g0Y8p4eSD,Better Man (Taylor's Version) (From The Vault),Taylor Swift,442
3vItl2vBpmEw20g4v8g0rS,嘉賓 - EP/Single,張遠,443
3ADD6eZhJPHrRKAQ2MWBD5,แปลไม่ออก - Ost. แปลรักฉันด้วยใจเธอ,Billkin,444
7ts5grOLtVt9qJDRYPhzsq,ห่มผ้า (Hold Me Tight) - From แปลรักฉันด้วยใจเธอ Part 2,PP Krit,445
27OEf7iSIOJ14txp16xweP,ลา ลา ลา,Dept,446
5UueGx6aALmUslrPdWOB9K,2T1BB,BEGE,447
7ACW7VpgoKmfM1sKo15UhX,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,448
1jKq6jcjPAd2awwuYiPswp,"Dani Ribba: Bzrp Freestyle Sessions, Vol. 7",Bizarrap,449
3aozFlnbP7zhcJKi9O0FUz,"TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)",Modo Diablo,450
